30 30
 4.0753130019E-02  9.7055495746E-02 -3.3000556075E-01  7.1153155161E-03 -9.2126297304E-02  6.6657945343E-01  1.8750572078E-01  4.7330117727E-01 -1.1493901012E+00 -5.6250404561E-01 -4.5524025737E-02  3.3872095980E-03 -1.1084110981E-01 -1.7727427761E-01 -3.4412132624E-01 -1.0044402491E-01  2.9820301197E-01 -1.5122682482E-01 -4.0978600805E-01  1.3295967048E-01  4.5336756235E+00 -3.0479326252E-01 -1.6509293930E-02  5.3407618948E-02  3.1451905827E-01  2.0039643473E-01  5.4975357498E-01 -5.1010486762E-01 -6.1000211066E-02 -4.7745706363E-01 
 2.5964706476E-01  5.0097487442E-01 -4.0786581183E-01 -5.2655518314E-01  4.6589919737E-01  5.4269168398E-01  8.5346188130E-02  3.3911633991E-01  6.9349694106E-01 -5.3628441269E-01 -2.9946529647E-01 -3.1181760641E-01 -3.2365023836E-01 -8.4783248766E-03 -1.0236650365E-01  9.1855757496E-02 -2.1359963421E-02  2.9222851139E-01  1.0470821193E-01  2.9046061642E-01 -3.0479326252E-01  4.6852677073E+00 -4.6447012818E-02 -5.7831647649E-02 -3.2470932660E-01 -2.3317613153E-01  2.7423922415E-01  4.2434576263E-01 -1.6029246281E-02  2.1920313893E-01 
 3.5555057701E-01  2.6670401396E-01  2.2344055425E-02 -6.1485003242E-01  5.2543082912E-02  4.1005285199E-01  5.4154078238E-01 -8.1423322333E-01 -4.9054985937E-01  3.0472622800E-01 -1.2031347672E-01 -1.6575477774E-02  2.9415227512E-01 -3.7912425827E-01 -6.4669933296E-01 -4.5992865409E-01 -6.3660404995E-01 -5.9376428509E-01 -1.6053874110E-01  2.4054495658E-01 -1.6509293935E-02 -4.6447012816E-02  4.2298571280E+00 -2.7857511880E-01 -5.6167290588E-01  1.9103677102E-02 -6.6402579861E-01 -1.8708707427E-01 -2.8983214041E-01  8.7668398744E-02 
-7.7551288199E-01  1.0744704764E-01 -4.2127901946E-01 -3.3394158996E-01 -4.0969423989E-01  2.0274661614E-01 -6.0161748152E-01 -2.8544519129E-01 -4.4502385172E-01 -2.3044641908E-01 -2.7172383348E-01  3.9062756353E-01  7.5554163488E-02  3.9354714248E-01 -2.4484514698E-01 -4.2066325601E-01 -2.2981682782E-01 -2.0325804650E-01  1.6337266281E-01 -3.1281452226E-02  5.3407618942E-02 -5.7831647641E-02 -2.7857511880E-01  4.6206485009E+00 -2.4381109032E-02 -8.0309563595E-01  1.2957249018E-01 -6.6710743362E-01 -6.5368610181E-01  2.4258837451E-01 
-1.0666663977E-01  1.4106986182E-03  3.6598697129E-01  8.2299265776E-01 -1.8147105504E-01 -3.6783359810E-01 -1.9491036898E-01 -6.3110081338E-01 -3.5314225024E-01  3.8034753804E-01  3.4080667043E-01 -5.1001120057E-01  2.9342388180E-01 -5.1402080473E-01 -2.2247262384E-01 -2.6894217126E-01  2.2748914356E-01  1.2030887891E-02 -3.3789912980E-02 -1.3341028179E-01  3.1451905827E-01 -3.2470932660E-01 -5.6167290588E-01 -2.4381109031E-02  4.7515701724E+00  4.9673495958E-01 -7.8688216768E-02 -3.0870474219E-01 -9.5451126444E-01 -1.8929009492E-01 
 3.3677544076E-01 -9.8769649065E-02  2.8792681105E-01 -3.1082705075E-01  3.9788780384E-01 -8.8907487630E-01  7.1560405016E-01 -9.7281573299E-01 -1.2497919607E-01 -3.6631142931E-01 -1.8082825355E-02  2.4797998713E-02 -4.6471409263E-01  2.6965044189E-01 -3.7192443130E-01 -1.4289758023E-01 -2.6088063217E-01  7.6695223673E-02 -1.4717678993E-01  2.3892318962E-01  2.0039643473E-01 -2.3317613153E-01  1.9103677100E-02 -8.0309563595E-01  4.9673495958E-01  4.9887811638E+00 -3.1334251282E-01 -7.2647860495E-03  8.6176837380E-01 -7.1579709020E-01 
 7.3924076995E-03  4.3468180387E-01 -4.7323706119E-01  4.9413089209E-01 -2.1181834088E-01  3.6584446248E-01 -4.2646124160E-01  3.6227209924E-01 -6.7376139865E-02 -2.9224408893E-01 -1.9050657997E-01 -8.9885819234E-02  3.1529855593E-01  5.3730234786E-01  5.6604327833E-01  2.0886428805E-01  2.0081212451E-01 -3.0737561122E-01  1.1814100809E-01 -1.2891672190E-01  5.4975357497E-01  2.7423922415E-01 -6.6402579861E-01  1.2957249017E-01 -7.8688216775E-02 -3.1334251281E-01  4.3515797245E+00  3.8230256997E-01 -7.7366937294E-01  1.7287837728E-02 
-2.2821746059E-01 -2.4770074057E-01  1.3661583532E-01  8.0372499382E-01 -6.3983661437E-02  3.1821331934E-01 -9.4689547930E-01 -4.9146830570E-01  4.1445254148E-01 -1.7918436797E-01  5.4303847644E-01  4.5929680765E-01 -3.9623583667E-02 -2.2565692776E-01 -4.9269214851E-01 -1.9124400979E-01 -2.7164626500E-01 -5.3976346077E-01  2.6522462987E-01  3.2893205164E-01 -5.1010486761E-01  4.2434576263E-01 -1.8708707428E-01 -6.6710743362E-01 -3.0870474220E-01 -7.2647860498E-03  3.8230256997E-01  4.5324176405E+00  7.7734891143E-01 -2.1664684787E-01 
-1.6996133279E-02 -1.1254124513E+00  8.5467894092E-02  1.8189198731E-01 -1.1806568452E-01 -2.9927301462E-01  8.4175775287E-01 -5.9871519167E-01  4.4009445126E-03 -5.7252301059E-02 -5.1819271664E-02  8.5314903740E-01  3.8990573448E-01  6.9727697513E-01 -4.0086138364E-01  8.3575642475E-02  6.7973450396E-02 -1.0866975598E-01 -1.1011877008E-01 -1.3896519257E-01 -6.1000211074E-02 -1.6029246292E-02 -2.8983214041E-01 -6.5368610183E-01 -9.5451126444E-01  8.6176837379E-01 -7.7366937294E-01  7.7734891142E-01  5.0602780567E+00  3.4638106798E-01 
 2.8062633458E-02  8.0221782803E-02 -3.6679124198E-01  7.6608736425E-01 -1.0196513300E+00  1.4815934985E+00  1.4944326075E-01 -6.4063049348E-01 -4.1216728016E-02 -5.3521862333E-02 -6.8982262341E-01  1.8999878390E-01 -2.1690836711E-01 -3.5288042284E-01  4.1214210447E-01  2.2097071133E-01 -1.3901591234E-01 -4.0495004337E-01  2.6534773885E-01  1.1355689912E-01 -4.7745706364E-01  2.1920313894E-01  8.7668398741E-02  2.4258837451E-01 -1.8929009492E-01 -7.1579709020E-01  1.7287837726E-02 -2.1664684788E-01  3.4638106797E-01  3.8781736984E+00 
30
-6.1135346320E+00  9.4852788465E-01 -2.8252134261E+01  1.0072473747E+01 -3.2465858296E+01  3.0535458113E+01  1.2954581702E+01 -3.0479603736E+01 -3.0325065074E+00 -2.7086959401E+01  1.0760379400E+01  3.9058600376E+01  4.3912246841E+01  1.9519639668E+01  5.8321684486E+00  3.5243802992E+01  3.8273344510E+01  1.6170690525E+01  3.7174486964E+01  4.3629619616E+01  2.8404316031E+01  4.8582147489E+01  2.2583494833E+00  1.7460109528E+01  2.5077818951E+01  4.3475284228E+01  5.1233501431E+01  5.1738706176E+01  6.5096371379E+01  4.3214191477E+01 
